transaction_id,amount,transaction_date,hour,home_country,tx_country,alert_reason
23664,1653.63,2024-10-07 00:53:24,0,Russia,Russia,Night
21096,1653.53,2024-09-09 04:25:48,4,Russia,Russia,Night
6643,1651.14,2024-03-25 04:39:07,4,Russia,Russia,Night
7081,1649.39,2024-08-05 01:29:18,1,Russia,Russia,Night
20245,1648.71,2024-11-25 03:34:33,3,Russia,Russia,Night
20311,1647.93,2024-02-29 02:45:56,2,Russia,Russia,Night
5249,1647.84,2024-04-11 05:14:39,5,Russia,Russia,Night
7569,1647.47,2024-11-02 04:14:34,4,Russia,Russia,Night
24414,1646.05,2024-02-15 04:04:09,4,Russia,Russia,Night
21130,1645.97,2024-12-22 03:51:47,3,Russia,Russia,Night
10092,1643.17,2024-10-05 05:48:43,5,Russia,Russia,Night
16134,1642.26,2024-05-31 05:47:36,5,Russia,Russia,Night
6414,1639.82,2024-08-31 17:22:45,17,Russia,Финляндия,Foreign
6845,1637.18,2024-02-23 00:30:15,0,Russia,Финляндия,Night foreign
10303,1636.8,2024-12-10 06:04:39,6,Russia,Бутан,Foreign
18277,1636.51,2024-08-02 05:50:45,5,Russia,Russia,Night
7300,1635.87,2024-07-28 04:22:12,4,Russia,Russia,Night
16620,1634.86,2024-04-24 02:19:38,2,Russia,Russia,Night
6563,1634.25,2024-09-08 00:25:15,0,Russia,Russia,Night
2261,1632.85,2024-09-08 05:37:01,5,Russia,Russia,Night
28340,1631.14,2024-10-25 00:06:28,0,Russia,Russia,Night
23233,1630.33,2024-05-25 01:24:20,1,Russia,Russia,Night
25783,1628.64,2024-02-20 02:04:56,2,Russia,Russia,Night
15638,1628.43,2024-06-26 05:56:48,5,Russia,Russia,Night
22024,1627.88,2024-01-27 03:36:43,3,Russia,Russia,Night
15461,1627.75,2024-10-29 03:18:13,3,Russia,Russia,Night
6202,1627.08,2024-10-26 04:36:24,4,Russia,Russia,Night
10354,1626.71,2024-11-18 05:17:23,5,Russia,Russia,Night
7987,1626.0,2024-09-22 02:35:30,2,Russia,Russia,Night
6856,1624.95,2024-07-28 02:18:39,2,Russia,Russia,Night
25598,1624.25,2024-04-05 02:01:07,2,Russia,Russia,Night
28464,1623.46,2024-05-13 03:34:45,3,Russia,Russia,Night
6213,1621.38,2024-09-16 03:05:06,3,Russia,Russia,Night
21596,1621.33,2024-03-13 04:06:54,4,Russia,Russia,Night
9448,1621.14,2024-03-11 00:06:01,0,Russia,Russia,Night
7922,1620.28,2024-11-04 04:57:20,4,Russia,Russia,Night
5024,1620.09,2024-04-10 00:50:43,0,Russia,Russia,Night
13236,1619.08,2024-03-10 04:57:43,4,Russia,Russia,Night
24718,1617.95,2024-07-24 01:09:41,1,Russia,Бутан,Night foreign
26579,1617.3,2024-01-17 04:55:43,4,Russia,Russia,Night
29699,1616.96,2024-10-08 01:52:13,1,Russia,Russia,Night
24148,1616.86,2024-08-24 21:57:34,21,Russia,Джибути,Foreign
2234,1616.01,2024-04-12 02:15:39,2,Russia,Russia,Night
22214,1615.13,2024-04-22 00:25:54,0,Russia,Russia,Night
2035,1615.1,2024-10-08 05:57:43,5,Russia,Russia,Night
29739,1614.94,2024-06-15 04:32:41,4,Russia,Russia,Night
2772,1614.73,2024-09-24 00:18:15,0,Russia,Russia,Night
25320,1613.57,2024-01-19 03:32:10,3,Russia,Russia,Night
10711,1613.54,2024-08-04 00:45:28,0,Russia,Russia,Night
2312,1612.99,2024-04-18 05:01:53,5,Russia,Russia,Night
14676,1612.86,2024-08-02 00:46:39,0,Russia,Russia,Night
13993,1611.63,2024-05-16 02:25:53,2,Russia,Russia,Night
16788,1611.37,2024-04-17 05:54:50,5,Russia,Russia,Night
4072,1609.76,2024-06-16 01:33:30,1,Russia,Russia,Night
6731,1607.9,2024-03-06 04:02:05,4,Russia,Russia,Night
28532,1606.81,2024-06-18 04:02:53,4,Russia,Финляндия,Night foreign
22626,1606.74,2024-11-16 09:01:59,9,Russia,Бутан,Foreign
20881,1606.7,2024-11-26 01:47:56,1,Russia,Russia,Night
1702,1606.2,2024-11-12 05:35:43,5,Russia,Russia,Night
29412,1605.01,2024-03-19 02:15:52,2,Russia,Russia,Night
8814,1603.57,2024-05-09 00:21:46,0,Russia,Russia,Night
13259,1602.99,2024-05-27 01:50:58,1,Russia,Russia,Night
806,1602.03,2024-10-20 01:26:00,1,Russia,Russia,Night
16679,1601.37,2024-04-19 03:02:03,3,Russia,Russia,Night
21524,1601.27,2024-01-29 01:24:26,1,Russia,Russia,Night
29576,1600.68,2024-07-22 04:50:13,4,Russia,Russia,Night
23208,1600.62,2024-07-08 00:49:34,0,Russia,Russia,Night
1988,1600.3,2024-04-04 14:38:41,14,Russia,Бутан,Foreign
27333,1599.92,2024-02-28 05:19:38,5,Russia,Russia,Night
6742,1599.39,2024-09-21 17:36:22,17,Russia,Бутан,Foreign
22154,1598.61,2024-07-16 00:40:04,0,Russia,Russia,Night
10561,1597.82,2024-07-07 01:03:05,1,Russia,Russia,Night
25449,1597.02,2024-05-03 00:45:10,0,Russia,Russia,Night
13564,1596.53,2024-06-19 02:15:19,2,Russia,Russia,Night
805,1593.35,2024-07-08 00:46:04,0,Russia,Russia,Night
13927,1591.51,2024-02-18 02:04:16,2,Russia,Russia,Night
17911,1591.15,2024-11-18 03:21:45,3,Russia,Russia,Night
8025,1591.08,2024-07-10 05:45:38,5,Russia,Russia,Night
4131,1590.86,2024-02-14 02:57:38,2,Russia,Russia,Night
3340,1590.79,2024-07-20 05:05:24,5,Russia,Russia,Night
8005,1589.56,2024-11-20 04:15:29,4,Russia,Russia,Night
15856,1589.0,2024-07-13 04:24:09,4,Russia,Russia,Night
8463,1588.42,2024-08-27 09:06:45,9,Russia,Венгрия,Foreign
2969,1587.59,2024-08-29 08:39:48,8,Russia,Джибути,Foreign
741,1585.71,2024-11-08 00:07:00,0,Russia,Russia,Night
1025,1585.01,2024-11-02 00:59:04,0,Russia,Russia,Night
9840,1584.84,2024-03-19 04:06:02,4,Russia,Russia,Night
11264,1582.61,2024-11-29 00:15:21,0,Russia,Russia,Night
7679,1582.28,2024-04-24 05:56:02,5,Russia,Russia,Night
3126,1582.21,2024-03-29 01:58:00,1,Russia,Russia,Night
19208,1581.85,2024-08-08 01:11:14,1,Russia,Russia,Night
4732,1581.71,2024-11-04 05:00:20,5,Russia,Russia,Night
7309,1580.33,2024-10-20 00:08:19,0,Russia,Russia,Night
13970,1579.83,2024-02-06 04:01:40,4,Russia,Russia,Night
20602,1579.4,2024-02-10 04:13:02,4,Russia,Russia,Night
9958,1579.12,2024-09-29 01:16:41,1,Russia,Russia,Night
29470,1578.0,2024-10-05 05:10:00,5,Russia,Russia,Night
14078,1575.83,2024-05-25 14:55:09,14,Russia,Финляндия,Foreign
12082,1575.17,2024-04-22 04:06:32,4,Russia,Russia,Night
19757,1574.83,2024-03-09 01:39:41,1,Russia,Russia,Night
22492,1574.76,2024-02-12 04:47:59,4,Russia,Russia,Night
11225,1573.81,2024-05-09 04:25:51,4,Russia,Russia,Night
26167,1573.28,2024-06-18 03:16:12,3,Russia,Russia,Night
29410,1572.65,2024-03-19 00:51:14,0,Russia,Russia,Night
22566,1572.12,2024-05-09 00:24:44,0,Russia,Russia,Night
27259,1571.71,2024-04-22 06:00:12,6,Russia,Венгрия,Foreign
16785,1571.67,2024-02-04 04:49:27,4,Russia,Russia,Night
1038,1571.04,2024-07-10 21:13:41,21,Russia,Финляндия,Foreign
1429,1570.58,2024-07-19 04:12:57,4,Russia,Russia,Night
27025,1570.1,2024-04-07 01:57:44,1,Russia,Russia,Night
14794,1567.34,2024-09-04 01:59:09,1,Russia,Russia,Night
22454,1567.24,2024-10-30 04:03:28,4,Russia,Russia,Night
23388,1566.46,2024-06-13 05:19:33,5,Russia,Russia,Night
22235,1564.07,2024-05-10 01:19:33,1,Russia,Russia,Night
24276,1563.58,2024-02-28 03:48:47,3,Russia,Russia,Night
5077,1562.15,2024-01-01 00:29:15,0,Russia,Russia,Night
4440,1561.99,2024-06-25 02:39:41,2,Russia,Russia,Night
22477,1561.66,2024-07-25 05:41:03,5,Russia,Russia,Night
23922,1561.64,2024-08-28 03:16:29,3,Russia,Russia,Night
20807,1560.7,2024-06-06 18:31:10,18,Russia,Бутан,Foreign
12687,1560.45,2024-07-14 03:42:37,3,Russia,Russia,Night
44,1558.71,2024-08-03 01:38:09,1,Russia,Russia,Night
13032,1558.47,2024-01-07 04:19:23,4,Russia,Russia,Night
5214,1558.36,2024-07-21 02:23:49,2,Russia,Russia,Night
14542,1558.26,2024-10-13 02:12:35,2,Russia,Russia,Night
9879,1558.15,2024-12-22 02:17:55,2,Russia,Russia,Night
23250,1557.44,2024-05-31 03:54:14,3,Russia,Russia,Night
4230,1556.77,2024-07-26 01:58:19,1,Russia,Russia,Night
20613,1555.43,2024-06-08 02:53:31,2,Russia,Russia,Night
17604,1554.67,2024-03-27 00:24:28,0,Russia,Russia,Night
1093,1554.22,2024-08-15 02:43:12,2,Russia,Russia,Night
27974,1554.13,2024-10-29 05:47:21,5,Russia,Russia,Night
13734,1552.03,2024-11-26 04:26:40,4,Russia,Russia,Night
26442,1551.69,2024-11-13 02:28:40,2,Russia,Russia,Night
23549,1550.7,2024-10-25 12:19:33,12,Russia,Венгрия,Foreign
12029,1549.92,2024-05-07 04:43:13,4,Russia,Russia,Night
9094,1549.85,2024-07-13 02:26:29,2,Russia,Russia,Night
27678,1548.93,2024-01-15 23:15:46,23,Russia,Бутан,Foreign
16821,1547.84,2024-09-21 02:21:20,2,Russia,Russia,Night
25254,1547.12,2024-11-07 04:55:13,4,Russia,Russia,Night
28024,1546.37,2024-05-13 02:54:50,2,Russia,Russia,Night
7191,1546.06,2024-08-18 00:44:47,0,Russia,Russia,Night
24100,1545.68,2024-07-07 01:06:56,1,Russia,Russia,Night
25057,1545.61,2024-04-06 04:26:48,4,Russia,Russia,Night
24590,1545.49,2024-09-19 05:45:09,5,Russia,Russia,Night
5727,1545.21,2024-09-21 04:42:34,4,Russia,Russia,Night
17057,1545.15,2024-11-21 00:59:57,0,Russia,Russia,Night
15897,1544.72,2024-06-19 01:23:30,1,Russia,Russia,Night
10632,1543.35,2024-04-30 02:54:28,2,Russia,Russia,Night
760,1541.79,2024-01-27 05:49:17,5,Russia,Russia,Night
23402,1541.05,2024-08-05 01:44:20,1,Russia,Russia,Night
29883,1538.94,2024-05-07 05:56:58,5,Russia,Russia,Night
4780,1538.85,2024-08-05 01:29:28,1,Russia,Финляндия,Night foreign
11238,1537.88,2024-12-22 02:50:25,2,Russia,Russia,Night
7586,1537.88,2024-06-27 05:01:53,5,Russia,Russia,Night
24602,1537.27,2024-12-06 02:17:37,2,Russia,Russia,Night
10225,1537.26,2024-11-27 01:03:48,1,Russia,Russia,Night
1083,1536.01,2024-02-25 04:27:06,4,Russia,Russia,Night
18174,1535.9,2024-02-15 02:40:59,2,Russia,Russia,Night
10273,1535.59,2024-12-22 01:45:11,1,Russia,Russia,Night
2074,1533.71,2024-10-17 10:12:19,10,Russia,Венгрия,Foreign
28766,1533.44,2024-08-01 03:44:10,3,Russia,Russia,Night
17168,1533.34,2024-07-13 01:35:52,1,Russia,Russia,Night
12333,1532.66,2024-12-19 00:24:10,0,Russia,Russia,Night
19508,1532.59,2024-10-31 01:57:55,1,Russia,Russia,Night
22311,1532.27,2024-05-19 01:19:48,1,Russia,Russia,Night
16969,1531.71,2024-02-19 04:49:46,4,Russia,Russia,Night
24434,1531.58,2024-01-29 02:43:01,2,Russia,Russia,Night
25795,1530.98,2024-03-03 04:36:33,4,Russia,Russia,Night
5247,1530.08,2024-11-13 02:12:26,2,Russia,Russia,Night
5248,1528.22,2024-04-29 05:45:18,5,Russia,Russia,Night
20588,1527.12,2024-07-03 01:19:51,1,Russia,Russia,Night
552,1527.11,2024-12-20 00:15:30,0,Russia,Russia,Night
25608,1524.69,2024-08-12 00:12:58,0,Russia,Russia,Night
5882,1524.27,2024-12-28 13:17:38,13,Russia,Финляндия,Foreign
23282,1523.46,2024-06-13 01:42:18,1,Russia,Russia,Night
18317,1522.97,2024-01-26 03:45:19,3,Russia,Russia,Night
21338,1520.86,2024-09-18 05:50:52,5,Russia,Russia,Night
24791,1520.8,2024-08-01 01:26:11,1,Russia,Russia,Night
29363,1520.44,2024-09-10 05:02:35,5,Russia,Russia,Night
13718,1519.21,2024-01-17 05:05:17,5,Russia,Russia,Night
28965,1518.76,2024-02-10 01:30:02,1,Russia,Russia,Night
3212,1518.61,2024-11-21 05:29:01,5,Russia,Венгрия,Night foreign
7133,1517.8,2024-02-02 02:42:05,2,Russia,Russia,Night
25840,1517.63,2024-04-12 02:34:49,2,Russia,Russia,Night
6131,1516.55,2024-05-21 04:19:29,4,Russia,Russia,Night
19657,1515.21,2024-02-17 03:58:06,3,Russia,Russia,Night
21052,1514.77,2024-12-30 19:13:50,19,Russia,Бутан,Foreign
22385,1514.66,2024-12-18 03:29:24,3,Russia,Russia,Night
9457,1514.48,2024-04-30 05:28:28,5,Russia,Russia,Night
20904,1514.26,2024-01-08 04:39:47,4,Russia,Russia,Night
27955,1513.05,2024-10-01 03:18:47,3,Russia,Russia,Night
22450,1512.7,2024-10-14 03:39:55,3,Russia,Russia,Night
19388,1512.6,2024-09-07 05:03:59,5,Russia,Russia,Night
3659,1511.92,2024-02-12 05:08:02,5,Russia,Russia,Night
4781,1511.87,2024-03-01 02:16:43,2,Russia,Russia,Night
25440,1511.38,2024-04-25 03:53:35,3,Russia,Russia,Night
20214,1510.94,2024-07-04 00:30:53,0,Russia,Russia,Night
1972,1510.27,2024-10-27 04:38:22,4,Russia,Russia,Night
24671,1509.72,2024-10-04 04:13:23,4,Russia,Russia,Night
24905,1508.85,2024-06-25 00:45:37,0,Russia,Russia,Night
16466,1507.02,2024-11-21 16:05:15,16,Russia,Венгрия,Foreign
28733,1506.54,2024-05-19 00:33:49,0,Russia,Russia,Night
24067,1505.83,2024-01-28 00:26:59,0,Russia,Russia,Night
25803,1505.5,2024-01-29 03:12:36,3,Russia,Russia,Night
209,1504.22,2024-11-02 05:10:34,5,Russia,Russia,Night
7515,1503.36,2024-04-14 02:03:32,2,Russia,Russia,Night
12310,1500.98,2024-05-06 02:23:36,2,Russia,Russia,Night
8526,1500.91,2024-04-06 02:58:14,2,Russia,Russia,Night
18087,1500.75,2024-11-26 06:21:28,6,Russia,Джибути,Foreign
213,1500.64,2024-04-27 05:21:09,5,Russia,Russia,Night
23658,1500.63,2024-01-22 03:05:08,3,Russia,Russia,Night
15584,1500.44,2024-09-28 05:38:27,5,Russia,Russia,Night
3473,1500.43,2024-07-24 02:16:23,2,Russia,Russia,Night
4373,1500.16,2024-06-15 03:09:19,3,Russia,Russia,Night
27583,1500.07,2024-03-18 02:04:17,2,Russia,Russia,Night
17649,1500.05,2024-08-11 05:23:27,5,Russia,Russia,Night
6122,1499.33,2024-09-10 02:30:19,2,Russia,Russia,Night
17008,1498.46,2024-06-25 00:38:39,0,Russia,Russia,Night
2787,1495.96,2024-04-15 04:53:00,4,Russia,Russia,Night
8537,1495.51,2024-03-23 22:36:40,22,Russia,Венгрия,Foreign
23426,1494.19,2024-07-07 04:32:34,4,Russia,Russia,Night
10599,1493.48,2024-08-01 03:12:01,3,Russia,Russia,Night
24992,1492.38,2024-05-25 17:23:26,17,Russia,Финляндия,Foreign
10381,1491.07,2024-11-14 03:02:03,3,Russia,Russia,Night
2342,1490.62,2024-07-30 04:04:12,4,Russia,Russia,Night
2221,1490.14,2024-04-10 02:52:33,2,Russia,Russia,Night
15975,1488.65,2024-07-12 05:55:24,5,Russia,Russia,Night
21871,1488.3,2024-10-02 03:05:34,3,Russia,Russia,Night
18944,1487.42,2024-06-20 00:07:59,0,Russia,Russia,Night
5143,1485.97,2024-08-05 02:14:59,2,Russia,Russia,Night
5182,1485.66,2024-12-02 03:23:56,3,Russia,Russia,Night
27666,1484.41,2024-04-12 04:47:04,4,Russia,Russia,Night
12366,1484.27,2024-08-11 04:27:36,4,Russia,Russia,Night
2918,1483.46,2024-11-24 04:19:14,4,Russia,Russia,Night
23099,1482.15,2024-11-21 04:45:57,4,Russia,Russia,Night
26879,1481.81,2024-07-29 13:31:45,13,Russia,Финляндия,Foreign
20314,1481.12,2024-04-01 04:26:21,4,Russia,Russia,Night
15459,1480.85,2024-08-26 04:35:12,4,Russia,Russia,Night
19784,1480.52,2024-09-26 00:06:00,0,Russia,Russia,Night
26621,1480.48,2024-11-13 19:52:21,19,Russia,Финляндия,Foreign
1837,1478.53,2024-05-05 01:45:49,1,Russia,Russia,Night
11217,1477.13,2024-01-14 05:32:01,5,Russia,Russia,Night
10680,1476.49,2024-04-25 03:10:34,3,Russia,Russia,Night
18041,1475.99,2024-07-31 04:15:28,4,Russia,Russia,Night
7965,1475.94,2024-06-22 02:31:06,2,Russia,Russia,Night
7079,1475.19,2024-12-18 04:06:23,4,Russia,Russia,Night
26921,1474.63,2024-06-15 02:56:47,2,Russia,Russia,Night
17580,1474.11,2024-07-21 03:39:01,3,Russia,Russia,Night
16143,1473.73,2024-10-17 03:19:02,3,Russia,Russia,Night
17553,1471.02,2024-04-23 03:51:36,3,Russia,Russia,Night
3358,1471.02,2024-01-19 02:17:35,2,Russia,Russia,Night
24588,1470.58,2024-04-18 05:03:15,5,Russia,Russia,Night
20919,1470.33,2024-09-09 04:44:28,4,Russia,Russia,Night
4912,1468.98,2024-01-02 01:31:37,1,Russia,Russia,Night
3845,1468.81,2024-11-30 21:29:32,21,Russia,Бутан,Foreign
26035,1468.15,2024-11-29 01:47:57,1,Russia,Джибути,Night foreign
15404,1467.6,2024-03-02 02:38:29,2,Russia,Russia,Night
15687,1466.5,2024-02-15 04:30:54,4,Russia,Russia,Night
26240,1464.69,2024-02-12 05:48:44,5,Russia,Russia,Night
16530,1463.41,2024-08-30 14:06:07,14,Russia,Венгрия,Foreign
24909,1462.86,2024-04-19 01:34:46,1,Russia,Russia,Night
16667,1462.85,2024-12-08 02:11:23,2,Russia,Russia,Night
10669,1462.71,2024-11-24 01:09:24,1,Russia,Russia,Night
19312,1462.68,2024-06-10 02:25:48,2,Russia,Russia,Night
20972,1462.57,2024-12-14 02:44:35,2,Russia,Russia,Night
19113,1462.32,2024-12-09 15:39:54,15,Russia,Финляндия,Foreign
5021,1461.39,2024-07-11 01:47:23,1,Russia,Russia,Night
21816,1460.51,2024-01-23 03:51:44,3,Russia,Джибути,Night foreign
18312,1460.18,2024-07-02 21:05:51,21,Russia,Венгрия,Foreign
27632,1459.68,2024-10-27 04:25:45,4,Russia,Russia,Night
4081,1459.61,2024-07-03 05:30:52,5,Russia,Russia,Night
13865,1458.08,2024-04-27 17:11:51,17,Russia,Джибути,Foreign
29842,1457.27,2024-05-31 02:19:47,2,Russia,Russia,Night
3805,1456.58,2024-06-16 03:29:51,3,Russia,Russia,Night
18205,1456.11,2024-12-02 04:49:39,4,Russia,Russia,Night
29444,1455.14,2024-08-01 04:35:14,4,Russia,Russia,Night
4939,1454.99,2024-10-21 05:13:01,5,Russia,Russia,Night
19563,1454.78,2024-09-15 03:53:03,3,Russia,Russia,Night
18358,1454.51,2024-04-26 04:31:39,4,Russia,Russia,Night
28993,1453.78,2024-05-21 03:40:00,3,Russia,Russia,Night
1945,1453.0,2024-07-27 05:12:36,5,Russia,Russia,Night
27438,1449.76,2024-08-04 05:12:23,5,Russia,Russia,Night
5692,1448.42,2024-04-04 05:45:07,5,Russia,Russia,Night
11389,1448.15,2024-08-13 05:33:14,5,Russia,Russia,Night
10178,1446.85,2024-04-04 01:34:23,1,Russia,Russia,Night
6352,1446.57,2024-01-02 04:40:50,4,Russia,Russia,Night
15551,1445.49,2024-05-25 17:00:39,17,Russia,Бутан,Foreign
16372,1445.33,2024-11-11 03:25:06,3,Russia,Russia,Night
4808,1444.73,2024-09-10 01:33:10,1,Russia,Russia,Night
16753,1443.76,2024-10-02 00:18:44,0,Russia,Russia,Night
12075,1443.37,2024-12-17 01:24:53,1,Russia,Russia,Night
11936,1443.36,2024-01-24 05:12:25,5,Russia,Russia,Night
26868,1441.82,2024-01-14 05:12:27,5,Russia,Russia,Night
28058,1441.76,2024-01-28 00:40:13,0,Russia,Russia,Night
29465,1441.7,2024-03-16 04:32:04,4,Russia,Russia,Night
23068,1440.81,2024-11-04 00:18:13,0,Russia,Бутан,Night foreign
24968,1440.53,2024-12-14 04:55:47,4,Russia,Russia,Night
17778,1440.31,2024-12-04 01:16:25,1,Russia,Russia,Night
27055,1439.66,2024-10-05 02:54:26,2,Russia,Russia,Night
15723,1438.63,2024-02-01 01:44:29,1,Russia,Russia,Night
10609,1437.95,2024-11-15 02:06:27,2,Russia,Russia,Night
29277,1437.36,2024-07-04 01:38:48,1,Russia,Russia,Night
17810,1436.44,2024-06-03 04:09:36,4,Russia,Russia,Night
2524,1435.47,2024-11-02 01:26:16,1,Russia,Бутан,Night foreign
3516,1434.7,2024-03-20 01:29:31,1,Russia,Russia,Night
6994,1434.46,2024-01-19 00:27:38,0,Russia,Russia,Night
14710,1433.22,2024-08-10 01:09:55,1,Russia,Russia,Night
21719,1433.09,2024-03-12 04:23:27,4,Russia,Russia,Night
19001,1431.95,2024-06-22 04:47:16,4,Russia,Russia,Night
106,1431.52,2024-01-09 03:57:55,3,Russia,Russia,Night
11333,1430.96,2024-02-07 00:41:44,0,Russia,Russia,Night
2203,1430.53,2024-01-11 03:30:11,3,Russia,Russia,Night
6252,1427.9,2024-02-20 03:06:42,3,Russia,Russia,Night
9047,1427.82,2024-02-16 01:55:18,1,Russia,Russia,Night
6554,1427.42,2024-05-31 10:26:23,10,Russia,Венгрия,Foreign
7697,1427.26,2024-12-05 00:52:38,0,Russia,Russia,Night
8109,1426.92,2024-12-29 00:28:47,0,Russia,Russia,Night
12330,1426.06,2024-08-06 00:36:42,0,Russia,Russia,Night
14323,1425.63,2024-05-02 04:50:02,4,Russia,Russia,Night
15220,1425.33,2024-11-29 00:32:29,0,Russia,Russia,Night
16588,1424.6,2024-05-18 14:35:57,14,Russia,Венгрия,Foreign
24667,1422.85,2024-09-23 03:32:18,3,Russia,Russia,Night
16695,1422.84,2024-12-12 00:27:41,0,Russia,Russia,Night
26624,1422.25,2024-04-07 05:56:26,5,Russia,Russia,Night
19631,1421.16,2024-03-31 05:42:31,5,Russia,Russia,Night
4335,1419.31,2024-10-05 05:41:53,5,Russia,Russia,Night
13547,1418.5,2024-01-23 02:38:03,2,Russia,Russia,Night
14964,1416.1,2024-06-13 00:13:36,0,Russia,Russia,Night
3530,1415.77,2024-06-18 01:24:28,1,Russia,Russia,Night
618,1415.26,2024-11-27 05:34:13,5,Russia,Russia,Night
17319,1415.03,2024-09-10 05:15:19,5,Russia,Russia,Night
15161,1412.55,2024-06-11 05:59:22,5,Russia,Russia,Night
4330,1411.26,2024-04-16 00:51:19,0,Russia,Russia,Night
9943,1410.94,2024-05-10 00:12:10,0,Russia,Russia,Night
14527,1410.39,2024-04-16 05:07:31,5,Russia,Russia,Night
790,1410.2,2024-01-20 00:24:43,0,Russia,Russia,Night
1440,1409.83,2024-04-29 03:34:56,3,Russia,Russia,Night
28325,1409.14,2024-05-01 04:14:16,4,Russia,Russia,Night
14402,1408.3,2024-11-02 03:32:28,3,Russia,Russia,Night
22167,1404.48,2024-04-06 04:18:34,4,Russia,Russia,Night
29308,1404.45,2024-01-08 04:51:13,4,Russia,Russia,Night
20300,1401.14,2024-11-26 01:35:54,1,Russia,Russia,Night
13030,1401.0,2024-02-12 04:42:18,4,Russia,Russia,Night
28142,1399.33,2024-06-02 02:56:11,2,Russia,Russia,Night
5697,1395.91,2024-10-27 00:52:24,0,Russia,Russia,Night
5594,1394.51,2024-02-29 05:25:44,5,Russia,Russia,Night
9293,1393.9,2024-07-04 22:28:44,22,Russia,Джибути,Foreign
8182,1393.1,2024-01-05 04:35:01,4,Russia,Russia,Night
5506,1390.97,2024-02-12 05:01:56,5,Russia,Russia,Night
17888,1390.88,2024-08-09 02:26:19,2,Russia,Russia,Night
16946,1388.46,2024-09-13 17:08:57,17,Russia,Финляндия,Foreign
27947,1388.46,2024-06-10 03:11:38,3,Russia,Russia,Night
26650,1388.44,2024-07-26 05:27:19,5,Russia,Russia,Night
5353,1388.16,2024-01-29 04:44:24,4,Russia,Russia,Night
2005,1387.67,2024-02-04 01:04:09,1,Russia,Russia,Night
19998,1386.78,2024-04-17 15:36:47,15,Russia,Джибути,Foreign
27150,1386.4,2024-09-10 02:47:20,2,Russia,Russia,Night
7666,1386.32,2024-10-01 05:46:29,5,Russia,Russia,Night
29155,1384.38,2024-11-20 05:17:59,5,Russia,Russia,Night
27182,1384.32,2024-03-05 03:20:51,3,Russia,Russia,Night
28005,1384.09,2024-12-25 00:20:48,0,Russia,Russia,Night
19044,1383.74,2024-07-17 01:38:14,1,Russia,Russia,Night
12489,1382.53,2024-03-23 00:40:04,0,Russia,Russia,Night
26863,1382.03,2024-04-09 05:53:54,5,Russia,Russia,Night
115,1381.28,2024-10-07 14:44:42,14,Russia,Бутан,Foreign
17779,1380.95,2024-08-25 02:24:46,2,Russia,Russia,Night
22888,1380.88,2024-04-11 04:25:54,4,Russia,Russia,Night
20171,1380.16,2024-11-21 08:06:30,8,Russia,Джибути,Foreign
2848,1380.12,2024-07-18 01:50:10,1,Russia,Russia,Night
12439,1378.41,2024-05-18 04:28:39,4,Russia,Russia,Night
16572,1377.54,2024-08-19 03:47:08,3,Russia,Russia,Night
3978,1377.36,2024-08-31 03:50:07,3,Russia,Russia,Night
11570,1376.85,2024-09-20 07:39:55,7,Russia,Финляндия,Foreign
16217,1375.84,2024-05-18 03:49:21,3,Russia,Russia,Night
31,1375.4,2024-02-21 04:13:10,4,Russia,Russia,Night
28428,1373.45,2024-11-26 19:29:26,19,Russia,Бутан,Foreign
1417,1371.24,2024-01-10 02:18:10,2,Russia,Russia,Night
16370,1370.57,2024-10-22 05:29:03,5,Russia,Russia,Night
8711,1370.55,2024-06-20 02:26:58,2,Russia,Russia,Night
2894,1370.43,2024-10-11 01:35:43,1,Russia,Russia,Night
1855,1369.61,2024-02-14 04:11:47,4,Russia,Russia,Night
22919,1369.05,2024-01-13 02:16:41,2,Russia,Russia,Night
5213,1367.06,2024-04-09 04:34:33,4,Russia,Russia,Night
26625,1366.64,2024-01-30 01:17:35,1,Russia,Russia,Night
27047,1366.33,2024-08-26 03:36:49,3,Russia,Russia,Night
6139,1365.37,2024-07-18 03:55:58,3,Russia,Russia,Night
8618,1364.49,2024-06-13 21:04:53,21,Russia,Бутан,Foreign
3924,1363.4,2024-04-03 23:38:00,23,Russia,Финляндия,Foreign
20056,1363.29,2024-12-21 02:48:14,2,Russia,Russia,Night
16120,1363.17,2024-02-17 01:07:19,1,Russia,Russia,Night
9865,1362.11,2024-08-05 04:22:56,4,Russia,Russia,Night
3653,1362.06,2024-05-25 05:23:45,5,Russia,Russia,Night
22008,1361.44,2024-02-16 03:49:07,3,Russia,Russia,Night
482,1361.32,2024-08-07 03:34:56,3,Russia,Russia,Night
13107,1358.52,2024-01-28 05:59:01,5,Russia,Russia,Night
26486,1357.52,2024-03-27 04:43:26,4,Russia,Russia,Night
12378,1356.63,2024-01-18 05:35:33,5,Russia,Финляндия,Night foreign
1193,1356.01,2024-06-18 01:12:19,1,Russia,Russia,Night
16508,1355.67,2024-08-08 05:43:49,5,Russia,Russia,Night
27410,1355.49,2024-01-01 02:36:20,2,Russia,Russia,Night
28049,1355.35,2024-03-07 05:36:42,5,Russia,Russia,Night
27825,1352.35,2024-10-09 05:54:37,5,Russia,Бутан,Night foreign
28446,1351.6,2024-05-15 03:32:29,3,Russia,Russia,Night
9673,1351.41,2024-10-28 02:48:54,2,Russia,Russia,Night
